++
||
++
++


Similar words to addiction
expert count: 16088 | Novice has 1434 less
+-----------------------+------------+------------+------------+
|          Word         | Novice Pos | Expert Pos | Difference |
|     calleth      |     51     |     -      |     -      |
|     squealed     |     52     |    169     |    -117    |
|     drooled      |     53     |    106     |    -53     |
|     remarked     |     54     |     39     |     15     |
|     quizzed      |     55     |     65     |    -10     |
|      lookt       |     56     |    157     |    -101    |
|     embarks      |     57     |     46     |     11     |
|      talked      |     58     |     80     |    -22     |
|    perplexed     |     59     |     -      |     -      |
|     snitched     |     60     |    194     |    -134    |
|   capitalizes    |     61     |     30     |     31     |
|     lavished     |     62     |    145     |    -83     |
|    remarking     |     63     |     29     |     34     |
|      dawns       |     64     |     77     |    -13     |
|     premised     |     65     |     76     |    -11     |
|      hedya       |     66     |     -      |     -      |
|      heaped      |     67     |    108     |    -41     |
|     touched      |     68     |     61     |     7      |
|   eavesdropped   |     69     |     38     |     31     |
|       know       |     70     |     -      |     -      |
|     muttered     |     71     |    101     |    -30     |
|      forgot      |     72     |    151     |    -79     |
|    fantasized    |     73     |     82     |     -9     |
|    elaborated    |     74     |     92     |    -18     |
|     stumble      |     75     |     33     |     42     |
|    ruminating    |     76     |     14     |     62     |
|       dote       |     77     |    118     |    -41     |
|      dawned      |     78     |     25     |     53     |
|    encroaches    |     79     |     68     |     11     |
|    scribbled     |     80     |     87     |     -7     |
|     enquired     |     81     |     -      |     -      |
|      hunch       |     82     |     37     |     45     |
|     befallen     |     83     |    112     |    -29     |
|      gazed       |     84     |     31     |     53     |
|       cfpi       |     85     |    120     |    -35     |
|     tattles      |     86     |     -      |     -      |
|    discoursed    |     87     |     -      |     -      |
|  misunderstood   |     88     |     -      |     -      |
|    remembers     |     89     |    110     |    -21     |
|      curse       |     90     |     -      |     -      |
|   capitalised    |     91     |     -      |     -      |
|       ἐπί        |     92     |     -      |     -      |
|     buggers      |     93     |     -      |     -      |
|      bestow      |     94     |     -      |     -      |
|      upset       |     95     |     -      |     -      |
|      ménier      |     96     |     -      |     -      |
|    rereading     |     97     |     -      |     -      |
|    speculates    |     98     |    100     |     -2     |
|     imagined     |     99     |     -      |     -      |
|      ending      |    100     |     -      |     -      |
|     engraven     |    101     |    105     |     -4     |
|   ruminations    |    102     |     45     |     57     |
|      smiled      |    103     |     -      |     -      |
|       then       |    104     |     -      |     -      |
|     depends      |    105     |    109     |     -4     |
|     grieves      |    106     |     -      |     -      |
|      exacts      |    107     |     -      |     -      |
|     verging      |    108     |     36     |     72     |
|     agonizes     |    109     |     -      |     -      |
|  congratulated   |    110     |     -      |     -      |
|     laments      |    111     |    177     |    -66     |
|     disagree     |    112     |     -      |     -      |
|   tenterhooks    |    113     |    124     |    -11     |
|       ukal       |    114     |     -      |     -      |
|   presentiment   |    115     |     -      |     -      |
|     impinged     |    116     |     49     |     67     |
|    commented     |    117     |     42     |     75     |
|      punned      |    118     |    147     |    -29     |
|    revenging     |    119     |     -      |     -      |
|   rhapsodises    |    120     |     -      |     -      |
|      earth       |    121     |     -      |     -      |
|     wronged      |    122     |     -      |     -      |
|    subsisted     |    123     |     -      |     -      |
|    conferred     |    124     |     -      |     -      |
|     revenge      |    125     |     -      |     -      |
|    lamenting     |    126     |    134     |     -8     |
|      based       |    127     |     26     |    101     |
|      hāpuʻu      |    128     |     -      |     -      |
|      doing       |    129     |     -      |     -      |
|     revenged     |    130     |     -      |     -      |
|    mystified     |    131     |     -      |     -      |
|      unsure      |    132     |     -      |     -      |
|     deathbed     |    133     |     73     |     60     |
|      joked       |    134     |     84     |     50     |
|   discoursing    |    135     |    138     |     -3     |
|    encroached    |    136     |    168     |    -32     |
|     bragged      |    137     |    102     |     35     |
|      moaned      |    138     |     -      |     -      |
|    supervenes    |    139     |     -      |     -      |
|     glossed      |    140     |     -      |     -      |
|     deathby      |    141     |     -      |     -      |
|      writt       |    142     |     -      |     -      |
|     remember     |    143     |     -      |     -      |
|     stomped      |    144     |     48     |     96     |
|     immortal     |    145     |     -      |     -      |
|     foretold     |    146     |     -      |     -      |
|    lovability    |    147     |     -      |     -      |
|     grieved      |    148     |     -      |     -      |
|      insist      |    149     |     67     |     82     |
|     druthers     |    150     |     -      |     -      |
|      gloats      |    151     |    181     |    -30     |
|      surely      |    152     |     -      |     -      |
|      patted      |    153     |     -      |     -      |
|     exclaims     |    154     |     62     |     92     |
|       irks       |    155     |     -      |     -      |
|    discursion    |    156     |     -      |     -      |
|      chakwa      |    157     |     -      |     -      |
| mischaracterizes |    158     |     -      |     -      |
|  overdependence  |    159     |     -      |     -      |
|     remember     |    160     |     -      |     -      |
|     fixated      |    161     |     54     |    107     |
|       knew       |    162     |     -      |     -      |
|     urinated     |    163     |     41     |    122     |
|      pissed      |    164     |    129     |     35     |
|     retorted     |    165     |     -      |     -      |
|   unfortunate    |    166     |     -      |     -      |
|    coopertus     |    167     |     -      |     -      |
|     blurted      |    168     |    182     |    -14     |
|     lamented     |    169     |     -      |     -      |
|    exclaimed     |    170     |    127     |     43     |
|     reckons      |    171     |     -      |     -      |
|     divined      |    172     |     89     |     83     |
|    billygoat     |    173     |     -      |     -      |
|     grumbled     |    174     |     -      |     -      |
|      draws       |    175     |     -      |     -      |
|     quipped      |    176     |    149     |     27     |
|     feasted      |    177     |     -      |     -      |
|     lingers      |    178     |    115     |     63     |
|      haruva      |    179     |     -      |     -      |
|      olisis      |    180     |     -      |     -      |
|      grunch      |    181     |     -      |     -      |
|     worried      |    182     |     -      |     -      |
|      brags       |    183     |    135     |     48     |
|       tom        |    184     |     -      |     -      |
|      doting      |    185     |     -      |     -      |
|      verge       |    186     |     -      |     -      |
|      balugo      |    187     |     -      |     -      |
|      thinks      |    188     |    165     |     23     |
|    beerbohms     |    189     |     -      |     -      |
|     enthuses     |    190     |     -      |     -      |
|     obsesses     |    191     |     -      |     -      |
|     fixates      |    192     |    133     |     59     |
|    speculate     |    193     |    142     |     51     |
|     marooned     |    194     |     -      |     -      |
|     baffled      |    195     |     -      |     -      |
|      getten      |    196     |     -      |     -      |
|   capitalizing   |    197     |     56     |    141     |
|     explains     |    198     |    111     |     87     |
|      pitied      |    199     |     -      |     -      |
|      thats       |    200     |    178     |     22     |
+------------------+------------+------------+------------+


Similar words to ruminates
expert count: 74 | Novice has 2 less
+----------------+------------+------------+------------+
|      Word      | Novice Pos | Expert Pos | Difference |
+----------------+------------+------------+------------+
|     musing     |     1      |     1      |     0      |
|   meditates    |     2      |     2      |     0      |
|     dotes      |     3      |     4      |     -1     |
|     doted      |     4      |     8      |     -4     |
|   ruminating   |     5      |     3      |     2      |
|    expounds    |     6      |     5      |     1      |
|   elaborates   |     7      |     7      |     0      |
|  capitalizes   |     8      |     14     |     -6     |
|    embarks     |     9      |     13     |     -4     |
|  ruminations   |     10     |     10     |     0      |
|   reminisces   |     11     |     6      |     5      |
|    ponders     |     12     |     9      |     3      |
|    fixated     |     13     |     15     |     -2     |
|    fixates     |     14     |     12     |     2      |
|  discoursing   |     15     |     67     |    -52     |
|    foisted     |     16     |     32     |    -16     |
|   eavesdrops   |     17     |     36     |    -19     |
|    musings     |     18     |     25     |     -7     |
|    insists     |     19     |     31     |    -12     |
|     preys      |     20     |     51     |    -31     |
|    focusses    |     21     |     27     |     -6     |
|    pondered    |     22     |     17     |     5      |
|    verging     |     23     |     22     |     1      |
|     frowns     |     24     |     33     |     -9     |
|     verged     |     25     |     16     |     9      |
|    laments     |     26     |     19     |     7      |
|     spied      |     27     |     53     |    -26     |
|     dawns      |     28     |     21     |     7      |
|   focussing    |     29     |     44     |    -15     |
|  contemplates  |     30     |     20     |     10     |
|     based      |     31     |     35     |     -4     |
|     insist     |     32     |    123     |    -91     |
|    chanced     |     33     |     58     |    -25     |
|    deathbed    |     34     |    108     |    -74     |
|    centring    |     35     |     52     |    -17     |
|   encroaches   |     36     |     38     |     -2     |
|   pondering    |     37     |     11     |     26     |
|    preying     |     38     |    138     |    -100    |
|    impinge     |     39     |     57     |    -18     |
|    meditate    |     40     |    143     |    -103    |
|    stumbles    |     41     |     26     |     15     |
|  reminiscing   |     42     |     41     |     1      |
|    lavishes    |     43     |    116     |    -73     |
|    premised    |     44     |     30     |     14     |
|    pounces     |     45     |     46     |     -1     |
|     mused      |     46     |     54     |     -8     |
|    lingers     |     47     |     18     |     29     |
|   ponderings   |     48     |     34     |     14     |
|    lavished    |     49     |    174     |    -125    |
|     based      |     50     |     85     |    -35     |
|    expound     |     51     |     61     |    -10     |
| pontificating  |     52     |     -      |     -      |
|    tramples    |     53     |     24     |     29     |
|    feasted     |     54     |     -      |     -      |
|     fawned     |     55     |     74     |    -19     |
|   commenting   |     56     |     96     |    -40     |
|   expounding   |     57     |     60     |     -3     |
|   predicated   |     58     |     43     |     15     |
|  eavesdropped  |     59     |    136     |    -77     |
|     dwells     |     60     |     29     |     31     |
|  elaborating   |     61     |     45     |     16     |
|     goings     |     62     |     55     |     7      |
|   meditating   |     63     |     37     |     26     |
|    despairs    |     64     |     23     |     41     |
|     swears     |     65     |    113     |    -48     |
|   supervene    |     66     |    168     |    -102    |
|      dote      |     67     |     81     |    -14     |
|   fantasizes   |     68     |     40     |     28     |
|    relives     |     69     |     47     |     22     |
|    inflicts    |     70     |    112     |    -42     |
|  deliberates   |     71     |     95     |    -24     |
|   centering    |     72     |     69     |     3      |
| congratulates  |     73     |    156     |    -83     |
|    divulges    |     74     |    197     |    -123    |
|    ruminate    |     75     |     82     |     -7     |
|   daydreams    |     76     |     28     |     48     |
|     heaped     |     77     |     -      |     -      |
|   insisting    |     78     |     -      |     -      |
|     harped     |     79     |     87     |     -8     |
|   lavishing    |     80     |     -      |     -      |
|    chancing    |     81     |    111     |    -30     |
|  concentrates  |     82     |    127     |    -45     |
|   depending    |     83     |     75     |     8      |
|   rumination   |     84     |     -      |     -      |
|   anguishes    |     85     |     -      |     -      |
|    impinges    |     86     |     84     |     2      |
|   discoursed   |     87     |    132     |    -45     |
|    impinged    |     88     |     48     |     40     |
|     craves     |     89     |     97     |     -8     |
|     skimp      |     90     |     -      |     -      |
|    bestows     |     91     |     76     |     15     |
|   subsisted    |     92     |    177     |    -85     |
|    depended    |     93     |     88     |     5      |
|    confides    |     94     |    152     |    -58     |
|   complains    |     95     |     78     |     17     |
|     depend     |     96     |    179     |    -83     |
|  rediscovers   |     97     |     59     |     38     |
|     preyed     |     98     |     -      |     -      |
|    inquires    |     99     |     71     |     28     |
|  disquisition  |    100     |     -      |     -      |
|   reminisced   |    101     |    139     |    -38     |
|    focussed    |    102     |    114     |    -12     |
|    bemoans     |    103     |     39     |     64     |
|   narrators    |    104     |    119     |    -15     |
|    subsists    |    105     |    130     |    -25     |
|  capitalizing  |    106     |     -      |     -      |
|   daydreamed   |    107     |     68     |     39     |
|   reminisce    |    108     |     -      |     -      |
|     brags      |    109     |     80     |     29     |
|   insistent    |    110     |    185     |    -75     |
|   supervenes   |    111     |    117     |     -6     |
|    admires     |    112     |    120     |     -8     |
|  meditations   |    113     |     90     |     23     |
|   rereading    |    114     |    155     |    -41     |
|   expounded    |    115     |     63     |     52     |
|  understands   |    116     |     62     |     54     |
|     fixate     |    117     |    144     |    -27     |
|  speculating   |    118     |     77     |     41     |
|    exclaims    |    119     |    131     |    -12     |
|   idealizes    |    120     |     -      |     -      |
|     teases     |    121     |    107     |     14     |
|     skimps     |    122     |     -      |     -      |
|   subsisting   |    123     |     -      |     -      |
|    creepeth    |    124     |     -      |     -      |
|  rhapsodises   |    125     |     -      |     -      |
|    harping     |    126     |     -      |     -      |
|  capitalising  |    127     |     -      |     -      |
|   revenging    |    128     |     -      |     -      |
|  appreciates   |    129     |    154     |    -25     |
|   confiding    |    130     |     -      |     -      |
|   introspect   |    131     |     -      |     -      |
|   improvises   |    132     |    140     |     -8     |
|    narrates    |    133     |     73     |     60     |
|    resents     |    134     |    102     |     32     |
|   remembers    |    135     |     64     |     71     |
|   eavesdrop    |    136     |     -      |     -      |
|    advises     |    137     |     -      |     -      |
|   ridicules    |    138     |     -      |     -      |
|    forgets     |    139     |     65     |     74     |
|    imagines    |    140     |     49     |     91     |
|    disdains    |    141     |     -      |     -      |
|   speculates   |    142     |     83     |     59     |
|   remarking    |    143     |     -      |     -      |
|     thinks     |    144     |     56     |     88     |
|    depends     |    145     |    142     |     3      |
|     embark     |    146     |     -      |     -      |
|   confesses    |    147     |     -      |     -      |
|  contemplate   |    148     |     -      |     -      |
|  reflections   |    149     |     92     |     57     |
|     relies     |    150     |    146     |     4      |
|    urinated    |    151     |     -      |     -      |
|     gloats     |    152     |     98     |     54     |
|      cfpi      |    153     |     -      |     -      |
|    loathes     |    154     |    121     |     33     |
|    obsesses    |    155     |     50     |    105     |
|    snitched    |    156     |     -      |     -      |
|    stumble     |    157     |     -      |     -      |
|   belittles    |    158     |     -      |     -      |
|     gazed      |    159     |     -      |     -      |
|     doting     |    160     |     -      |     -      |
|    derides     |    161     |     -      |     -      |
|   elucidates   |    162     |     -      |     -      |
|   lamenting    |    163     |    101     |     62     |
|    fancies     |    164     |    150     |     14     |
|   discloses    |    165     |     99     |     66     |
|   forgetting   |    166     |     -      |     -      |
|    observes    |    167     |    126     |     41     |
|    preaches    |    168     |     -      |     -      |
|  personifies   |    169     |    135     |     34     |
|  remembering   |    170     |     -      |     -      |
|     cheats     |    171     |     -      |     -      |
|      rely      |    172     |     -      |     -      |
| overdependence |    173     |     -      |     -      |
|     mourns     |    174     |    100     |     74     |
|     exacts     |    175     |     -      |     -      |
|    enquires    |    176     |     -      |     -      |
|    thoughts    |    177     |     -      |     -      |
|   fantasises   |    178     |    141     |     37     |
| retrospection  |    179     |     -      |     -      |
|   recalling    |    180     |     -      |     -      |
|    grieves     |    181     |    109     |     72     |
|    tattles     |    182     |     -      |     -      |
|   fantasized   |    183     |    148     |     35     |
|    hellbent    |    184     |     -      |     -      |
|    knowing     |    185     |     -      |     -      |
|    agonizes    |    186     |     86     |    100     |
|   testifies    |    187     |     -      |     -      |
|     learns     |    188     |    191     |     -3     |
|     adores     |    189     |     -      |     -      |
|     frown      |    190     |    166     |     24     |
|     rages      |    191     |     -      |     -      |
|  recollecting  |    192     |     79     |    113     |
|  accompanies   |    193     |     -      |     -      |
|     foist      |    194     |     -      |     -      |
|    subsist     |    195     |     -      |     -      |
|    realizes    |    196     |     94     |    102     |
|     mocks      |    197     |    164     |     33     |
| philosophizes  |    198     |     42     |    156     |
|    despises    |    199     |    178     |     21     |
|  fantasizing   |    200     |    151     |     49     |
+----------------+------------+------------+------------+


Similar words to ruminating
expert count: 151 | Novice has 10 less
+-----------------+------------+------------+------------+
|       Word      | Novice Pos | Expert Pos | Difference |
+-----------------+------------+------------+------------+
|      musing     |     1      |     1      |     0      |
|   ruminations   |     2      |     5      |     -3     |
|    pondering    |     3      |     3      |     0      |
|    rumination   |     4      |     9      |     -5     |
|    meditates    |     5      |     4      |     1      |
|    ruminates    |     6      |     2      |     4      |
|     lingers     |     7      |     8      |     -1     |
|     verging     |     8      |     6      |     2      |
|     ruminate    |     9      |     7      |     2      |
|   reminiscing   |     10     |     13     |     -3     |
|    lamenting    |     11     |     14     |     -3     |
|    obsessing    |     12     |     16     |     -4     |
|    meditating   |     13     |     11     |     2      |
|     laments     |     14     |     15     |     -1     |
|     musings     |     15     |     24     |     -9     |
|   fantasizing   |     16     |     28     |    -12     |
|   discoursing   |     17     |     32     |    -15     |
|  possessiveness |     18     |     34     |    -16     |
|    reminisces   |     19     |     19     |     0      |
|     gloating    |     20     |     35     |    -15     |
|     agonized    |     21     |     20     |     1      |
|     ponders     |     22     |     12     |     10     |
|     anguish     |     23     |     49     |    -26     |
|    daydreams    |     24     |     48     |    -24     |
|   elaborating   |     25     |     22     |     3      |
|    despairing   |     26     |     65     |    -39     |
|    anguished    |     27     |     75     |    -48     |
|  pontificating  |     28     |     17     |     11     |
|     obsesses    |     29     |     43     |    -14     |
|     fixated     |     30     |     18     |     12     |
|    anxieties    |     31     |     23     |     8      |
|    loneliness   |     32     |     36     |     -4     |
|    commenting   |     33     |     26     |     7      |
|      weeps      |     34     |     55     |    -21     |
|   despondency   |     35     |     27     |     8      |
|     despair     |     36     |     68     |    -32     |
|   foolishness   |     37     |     60     |    -23     |
|      rants      |     38     |    120     |    -82     |
|    elaborates   |     39     |     29     |     10     |
|      moaned     |     40     |    158     |    -118    |
|  forgetfulness  |     41     |     30     |     11     |
|     reliving    |     42     |     73     |    -31     |
|  protectiveness |     43     |     87     |    -44     |
|     expounds    |     44     |     37     |     7      |
|    indolence    |     45     |     25     |     20     |
|     brooding    |     46     |     47     |     -1     |
|      goings     |     47     |     41     |     6      |
|     sadness     |     48     |    104     |    -56     |
|     thoughts    |     49     |    106     |    -57     |
|  hallucinating  |     50     |     56     |     -6     |
|     reveling    |     51     |     -      |     -      |
|      verged     |     52     |     10     |     42     |
|      dotes      |     53     |     21     |     32     |
|   restlessness  |     54     |    187     |    -133    |
|     fussing     |     55     |    112     |    -57     |
|    dejection    |     56     |    174     |    -118    |
|      grief      |     57     |    127     |    -70     |
|   insecurities  |     58     |     57     |     1      |
|     sulking     |     59     |    121     |    -62     |
|     grieves     |     60     |    195     |    -135    |
|      gloat      |     61     |    173     |    -112    |
|     ranting     |     62     |     44     |     18     |
|    consoling    |     63     |     -      |     -      |
|    melancholy   |     64     |    182     |    -118    |
|    comforting   |     65     |     38     |     27     |
|   capitalizes   |     66     |     45     |     21     |
|     pondered    |     67     |     46     |     21     |
|     moaning     |     68     |    171     |    -103    |
|   daydreaming   |     69     |     50     |     19     |
|    forgetting   |     70     |     85     |    -15     |
|   anxiousness   |     71     |     -      |     -      |
|    despondent   |     72     |    154     |    -82     |
|    eavesdrops   |     73     |     86     |    -13     |
|    mournfully   |     74     |     -      |     -      |
|     agonised    |     75     |     54     |     21     |
|     mumbling    |     76     |     -      |     -      |
|     agonies     |     77     |     -      |     -      |
|    fatalistic   |     78     |     -      |     -      |
|      mulls      |     79     |     94     |    -15     |
|    recalling    |     80     |    150     |    -70     |
|  introspection  |     81     |    197     |    -116    |
|    wistfully    |     82     |    180     |    -98     |
|     longings    |     83     |     -      |     -      |
|    regretful    |     84     |     -      |     -      |
|    wallowing    |     85     |     51     |     34     |
|     agonizes    |     86     |    132     |    -46     |
|    agonizing    |     87     |     -      |     -      |
|      moans      |     88     |    111     |    -23     |
|     emoting     |     89     |     -      |     -      |
|     sobbing     |     90     |     84     |     6      |
|   despondence   |     91     |     -      |     -      |
|    expresses    |     92     |    179     |    -87     |
|   recollecting  |     93     |    166     |    -73     |
|     grieving    |     94     |    149     |    -55     |
|    pessimism    |     95     |    194     |    -99     |
|     awaking     |     96     |     82     |     14     |
|   remembering   |     97     |    164     |    -67     |
|      rages      |     98     |     61     |     37     |
|   boastfulness  |     99     |    145     |    -46     |
|   ambivalence   |    100     |     80     |     20     |
|   speculating   |    101     |     59     |     42     |
|     harping     |    102     |     -      |     -      |
|     egotism     |    103     |    105     |     -2     |
|    neediness    |    104     |     -      |     -      |
|   masturbatory  |    105     |     76     |     29     |
|   hopelessness  |    106     |     63     |     43     |
|      obsess     |    107     |     66     |     41     |
|    expounding   |    108     |    100     |     8      |
|     giggling    |    109     |     70     |     39     |
|    moodiness    |    110     |     58     |     52     |
|     meditate    |    111     |    160     |    -49     |
|      moping     |    112     |     -      |     -      |
|   pessimistic   |    113     |    129     |    -16     |
|    ponderings   |    114     |     33     |     81     |
|    perplexity   |    115     |     -      |     -      |
|    vocalizing   |    116     |     -      |     -      |
|     fixates     |    117     |     96     |     21     |
|      doted      |    118     |     52     |     66     |
|     gluttony    |    119     |     -      |     -      |
|     despairs    |    120     |     93     |     27     |
|    overdosing   |    121     |    123     |     -2     |
|    tormented    |    122     |    143     |    -21     |
|   capitalizing  |    123     |    146     |    -23     |
|     emotions    |    124     |     -      |     -      |
|      dawns      |    125     |    107     |     18     |
|      angst      |    126     |     -      |     -      |
|    urinating    |    127     |     31     |     96     |
|    narrators    |    128     |     -      |     -      |
|    brokenness   |    129     |     88     |     41     |
|    grumbling    |    130     |     -      |     -      |
|    centering    |    131     |     39     |     92     |
|  sentimentality |    132     |    139     |     -7     |
|   melancholia   |    133     |     -      |     -      |
|     cynicism    |    134     |    169     |    -35     |
|   obsessional   |    135     |     -      |     -      |
|    uneasiness   |    136     |    116     |     20     |
|      seeing     |    137     |    193     |    -56     |
|   inconsolable  |    138     |     -      |     -      |
|     emotion     |    139     |     -      |     -      |
|      ennui      |    140     |    199     |    -59     |
|  defensiveness  |    141     |     81     |     60     |
|   nervousness   |    142     |     -      |     -      |
|     mooning     |    143     |     -      |     -      |
|      croons     |    144     |     -      |     -      |
|     fixating    |    145     |     91     |     54     |
|    expressing   |    146     |     -      |     -      |
|     mulling     |    147     |    118     |     29     |
|  contemplating  |    148     |     -      |     -      |
|   wretchedness  |    149     |     -      |     -      |
| thoughtlessness |    150     |     -      |     -      |
|     longing     |    151     |     -      |     -      |
|    characters   |    152     |     -      |     -      |
|     paranoia    |    153     |    186     |    -33     |
|     lustful     |    154     |     97     |     57     |
|    moralising   |    155     |    135     |     20     |
|    narcissism   |    156     |    170     |    -14     |
|      mourns     |    157     |     -      |     -      |
|   rhapsodises   |    158     |     -      |     -      |
|     agonises    |    159     |     -      |     -      |
|     swooning    |    160     |     -      |     -      |
|    heartache    |    161     |     -      |     -      |
|     glossing    |    162     |     -      |     -      |
|   lamentation   |    163     |    183     |    -20     |
|     lovelorn    |    164     |     -      |     -      |
|    chuckling    |    165     |     -      |     -      |
|    amorality    |    166     |     -      |     -      |
|  philosophizing |    167     |     77     |     90     |
|     fatalism    |    168     |    163     |     5      |
|  hallucinatory  |    169     |     -      |     -      |
|    bemoaning    |    170     |     -      |     -      |
|     seeming     |    171     |    124     |     47     |
|    fickleness   |    172     |     -      |     -      |
|    craziness    |    173     |     -      |     -      |
|     centring    |    174     |     53     |    121     |
|     sighing     |    175     |     83     |     92     |
|      peeing     |    176     |     -      |     -      |
|    indecision   |    177     |     72     |    105     |
|      whines     |    178     |     -      |     -      |
|      mused      |    179     |     98     |     81     |
|     jesting     |    180     |     -      |     -      |
|  apathetically  |    181     |     -      |     -      |
|      pained     |    182     |     -      |     -      |
|     yawning     |    183     |     -      |     -      |
|     anxiety     |    184     |     -      |     -      |
|   sleepwalking  |    185     |     78     |    107     |
|   contemplates  |    186     |     42     |    144     |
|   helplessness  |    187     |     -      |     -      |
|     worrying    |    188     |     90     |     98     |
|     preying     |    189     |    185     |     4      |
|      linger     |    190     |     -      |     -      |
|    muttering    |    191     |    117     |     74     |
|    whimpering   |    192     |     -      |     -      |
|      babble     |    193     |     -      |     -      |
|     elation     |    194     |     -      |     -      |
|      swoons     |    195     |     -      |     -      |
|   aimlessness   |    196     |     69     |    127     |
| meaninglessness |    197     |     67     |    130     |
|    fantasize    |    198     |     -      |     -      |
|    lingering    |    199     |     -      |     -      |
|    anguishes    |    200     |     -      |     -      |
+-----------------+------------+------------+------------+


Similar words to serotonin
expert count: 3972 | Novice has 507 less
+-----------------------+------------+------------+------------+
|          Word         | Novice Pos | Expert Pos | Difference |
+-----------------------+------------+------------+------------+
|     norepinephrine    |     1      |     2      |     -1     |
|        dopamine       |     2      |     1      |     1      |
|     noradrenaline     |     3      |     3      |     0      |
|     acetylcholine     |     4      |     4      |     0      |
|      serotonergic     |     5      |     9      |     -4     |
|     catecholamines    |     6      |     10     |     -4     |
|       histamine       |     7      |     6      |     1      |
|       monoamine       |     8      |     8      |     0      |
|    neurotransmitter   |     9      |     5      |     4      |
|      vasopressin      |     10     |     14     |     -4     |
|      aldosterone      |     11     |     12     |     -1     |
|     catecholamine     |     12     |     7      |     5      |
|       glutamate       |     13     |     13     |     0      |
|      dopaminergic     |     14     |     16     |     -2     |
|       anandamide      |     15     |     28     |    -13     |
|       bradykinin      |     16     |     20     |     -4     |
|    allopregnanolone   |     17     |     34     |    -17     |
|   neurotransmitters   |     18     |     11     |     7      |
|      cholinergic      |     19     |     25     |     -6     |
|        cortisol       |     20     |     23     |     -3     |
|    glucocorticoids    |     21     |     17     |     4      |
|        oxytocin       |     22     |     15     |     7      |
|     glucocorticoid    |     23     |     22     |     1      |
|        reuptake       |     24     |     41     |    -17     |
|          gaba         |     25     |     32     |     -7     |
|          gnrh         |     26     |     24     |     2      |
|       melatonin       |     27     |     29     |     -2     |
|  acetylcholinesterase |     28     |     21     |     7      |
|   mineralocorticoid   |     29     |     27     |     2      |
|      somatostatin     |     30     |     44     |    -14     |
|       prolactin       |     31     |     51     |    -20     |
|          acth         |     32     |     39     |     -7     |
|      epinephrine      |     33     |     35     |     -2     |
|   neurotransmission   |     34     |     19     |     15     |
|     neuropeptides     |     35     |     64     |    -29     |
|      neurosteroid     |     36     |     65     |    -29     |
|       monoamines      |     37     |     26     |     11     |
|      progesterone     |     38     |     43     |     -5     |
|     neurotoxicity     |     39     |     36     |     3      |
|        ghrelin        |     40     |     30     |     10     |
|       octopamine      |     41     |     31     |     10     |
|    vasoconstrictor    |     42     |     54     |    -12     |
|          vmat         |     43     |     50     |     -7     |
|    endocannabinoids   |     44     |     18     |     26     |
|        glucagon       |     45     |     78     |    -33     |
|     neurosteroids     |     46     |     38     |     8      |
|     autoreceptors     |     47     |     45     |     2      |
|          nmda         |     48     |     33     |     15     |
|    endocannabinoid    |     49     |     83     |    -34     |
|     cholinesterase    |     50     |     72     |    -22     |
|        estrogen       |     51     |     58     |     -7     |
|         orexin        |     52     |     47     |     5      |
|       aromatase       |     53     |     60     |     -7     |
|      thromboxane      |     54     |     89     |    -35     |
|          npy          |     55     |     52     |     3      |
|       adrenergic      |     56     |     53     |     3      |
|        gastrin        |     57     |     37     |     20     |
|         renin         |     58     |     66     |     -8     |
|     prostaglandins    |     59     |     48     |     11     |
|          erβ          |     60     |    118     |    -58     |
|       androgens       |     61     |     46     |     15     |
|       picrotoxin      |     62     |    122     |    -60     |
|         leptin        |     63     |     42     |     21     |
|   mineralocorticoids  |     64     |     71     |     -7     |
|      mirtazapine      |     65     |    176     |    -111    |
|    cholecystokinin    |     66     |     49     |     17     |
|     corticosterone    |     67     |     80     |    -13     |
|       inhibition      |     68     |     82     |    -14     |
|          erα          |     69     |    138     |    -69     |
|       dynorphin       |     70     |     74     |     -4     |
|          trkb         |     71     |     98     |    -27     |
|       adenosine       |     72     |     79     |     -7     |
|       neurotoxic      |     73     |     61     |     12     |
|       endorphins      |     74     |     55     |     19     |
|      vasodilators     |     75     |     56     |     19     |
|     spironolactone    |     76     |     70     |     6      |
|      vasodilator      |     77     |     73     |     4      |
|    steroidogenesis    |     78     |    169     |    -91     |
|       estradiol       |     79     |    133     |    -54     |
|    neuromodulators    |     80     |     40     |     40     |
|      glutathione      |     81     |    124     |    -43     |
|    methylphenidate    |     82     |    109     |    -27     |
|         mglur         |     83     |     69     |     14     |
|       estrogenic      |     84     |    112     |    -28     |
|       fluoxetine      |     85     |    150     |    -65     |
|       inhibitory      |     86     |    106     |    -20     |
|     benzodiazepine    |     87     |     67     |     20     |
|     noradrenergic     |     88     |     59     |     29     |
|        tyramine       |     89     |     75     |     14     |
|         ssris         |     90     |     63     |     27     |
|      theophylline     |     91     |     84     |     7      |
|       cimetidine      |     92     |    105     |    -13     |
|        choline        |     93     |    102     |     -9     |
|        agonists       |     94     |     85     |     9      |
|       imipramine      |     95     |    100     |     -5     |
|    neuroprotective    |     96     |     94     |     2      |
|       nicotinic       |     97     |     68     |     29     |
|      neuropeptide     |     98     |    113     |    -15     |
|       muscarinic      |     99     |     81     |     18     |
|    anticholinergic    |    100     |     93     |     7      |
|          ghb          |    101     |    195     |    -94     |
|       flutamide       |    102     |    190     |    -88     |
|          bdnf         |    103     |     57     |     46     |
|      enkephalins      |    104     |    136     |    -32     |
